DiseaseName;Url
Dacryoadenitis;http://en.wikipedia.org/wiki/Dacryoadenitis
Ghosal hematodiaphyseal dysplasia;http://en.wikipedia.org/wiki/Ghosal_hematodiaphyseal_dysplasia
Familial dysautonomia;http://en.wikipedia.org/wiki/Familial_dysautonomia
Metageria;http://en.wikipedia.org/wiki/Metageria
Dermatopolymyositis;http://en.wikipedia.org/wiki/Dermatopolymyositis
Pruritus scroti;http://en.wikipedia.org/wiki/Pruritus_scroti
Pseudoexfoliation syndrome;http://en.wikipedia.org/wiki/Pseudoexfoliation_syndrome
Brugada syndrome;http://en.wikipedia.org/wiki/Brugada_syndrome
Erythema gyratum repens;http://en.wikipedia.org/wiki/Erythema_gyratum_repens
Acute proliferative glomerulonephritis;http://en.wikipedia.org/wiki/Acute_proliferative_glomerulonephritis
Keratitis;http://en.wikipedia.org/wiki/Keratitis
Nasolabial cyst;http://en.wikipedia.org/wiki/Nasolabial_cyst
Glycogen storage disease type XI;http://en.wikipedia.org/wiki/Glycogen_storage_disease_type_XI
Infertility;http://en.wikipedia.org/wiki/Infertility
Acinic cell carcinoma;http://en.wikipedia.org/wiki/Acinic_cell_carcinoma
Papilledema;http://en.wikipedia.org/wiki/Papilledema
Concussion;http://en.wikipedia.org/wiki/Concussion
Schamberg disease;http://en.wikipedia.org/wiki/Schamberg_disease
Gingivitis;http://en.wikipedia.org/wiki/Gingivitis
Camisa disease;http://en.wikipedia.org/wiki/Camisa_disease
Rhabdomyolysis;http://en.wikipedia.org/wiki/Rhabdomyolysis
Staphylococcal scalded skin syndrome;http://en.wikipedia.org/wiki/Staphylococcal_scalded_skin_syndrome
Sack–Barabas syndrome;http://en.wikipedia.org/wiki/Sack–Barabas_syndrome
MELAS syndrome;http://en.wikipedia.org/wiki/MELAS_syndrome
Avoidant/restrictive food intake disorder;http://en.wikipedia.org/wiki/Avoidant/restrictive_food_intake_disorder
Madelung's deformity;http://en.wikipedia.org/wiki/Madelung's_deformity
Endocardial fibroelastosis;http://en.wikipedia.org/wiki/Endocardial_fibroelastosis
Isosporiasis;http://en.wikipedia.org/wiki/Isosporiasis
Wilson–Mikity syndrome;http://en.wikipedia.org/wiki/Wilson–Mikity_syndrome
Steatohepatitis;http://en.wikipedia.org/wiki/Steatohepatitis
Eating disorder not otherwise specified;http://en.wikipedia.org/wiki/Eating_disorder_not_otherwise_specified
Granulosa cell tumour;http://en.wikipedia.org/wiki/Granulosa_cell_tumour
Semantic dementia;http://en.wikipedia.org/wiki/Semantic_dementia
Scleredema;http://en.wikipedia.org/wiki/Scleredema
Dermatophytid;http://en.wikipedia.org/wiki/Dermatophytid
Left bundle branch block;http://en.wikipedia.org/wiki/Left_bundle_branch_block
IgG4-related disease;http://en.wikipedia.org/wiki/IgG4-related_disease
Joubert syndrome;http://en.wikipedia.org/wiki/Joubert_syndrome
Plasma cell leukemia;http://en.wikipedia.org/wiki/Plasma_cell_leukemia
Traumatic neuroma;http://en.wikipedia.org/wiki/Traumatic_neuroma
Congenital rubella syndrome;http://en.wikipedia.org/wiki/Congenital_rubella_syndrome
Adrenalitis;http://en.wikipedia.org/wiki/Adrenalitis
Uterus didelphys;http://en.wikipedia.org/wiki/Uterus_didelphys
Atypical pneumonia;http://en.wikipedia.org/wiki/Atypical_pneumonia
Unicornuate uterus;http://en.wikipedia.org/wiki/Unicornuate_uterus
Syndactyly;http://en.wikipedia.org/wiki/Syndactyly
Pigmentation disorder;http://en.wikipedia.org/wiki/Pigmentation_disorder
Childhood arthritis;http://en.wikipedia.org/wiki/Childhood_arthritis
Metabolic syndrome;http://en.wikipedia.org/wiki/Metabolic_syndrome
Hypnic headache;http://en.wikipedia.org/wiki/Hypnic_headache
Postoperative nausea and vomiting;http://en.wikipedia.org/wiki/Postoperative_nausea_and_vomiting
Erythroplasia of Queyrat;http://en.wikipedia.org/wiki/Erythroplasia_of_Queyrat
Acariasis;http://en.wikipedia.org/wiki/Acariasis
Pelvic pain;http://en.wikipedia.org/wiki/Pelvic_pain
Overbite;http://en.wikipedia.org/wiki/Overbite
Möbius syndrome;http://en.wikipedia.org/wiki/Möbius_syndrome
Sixth nerve palsy;http://en.wikipedia.org/wiki/Sixth_nerve_palsy
Michelin tire baby syndrome;http://en.wikipedia.org/wiki/Michelin_tire_baby_syndrome
Contrast-induced nephropathy;http://en.wikipedia.org/wiki/Contrast-induced_nephropathy
Cardiomegaly;http://en.wikipedia.org/wiki/Cardiomegaly
Pronator teres syndrome;http://en.wikipedia.org/wiki/Pronator_teres_syndrome
Intrauterine hypoxia;http://en.wikipedia.org/wiki/Intrauterine_hypoxia
Venous thrombosis;http://en.wikipedia.org/wiki/Venous_thrombosis
Hagemoser–Weinstein–Bresnick syndrome;http://en.wikipedia.org/wiki/Hagemoser–Weinstein–Bresnick_syndrome
Eccrine carcinoma;http://en.wikipedia.org/wiki/Eccrine_carcinoma
Achard–Thiers syndrome;http://en.wikipedia.org/wiki/Achard–Thiers_syndrome
Adrenal crisis;http://en.wikipedia.org/wiki/Adrenal_crisis
Accessory auricle;http://en.wikipedia.org/wiki/Accessory_auricle
Nevus of Ito;http://en.wikipedia.org/wiki/Nevus_of_Ito
Postpartum infections;http://en.wikipedia.org/wiki/Postpartum_infections
Bruns apraxia;http://en.wikipedia.org/wiki/Bruns_apraxia
Athlete's foot;http://en.wikipedia.org/wiki/Athlete's_foot
Myoclonus;http://en.wikipedia.org/wiki/Myoclonus
MOMO syndrome;http://en.wikipedia.org/wiki/MOMO_syndrome
Intrahepatic cholestasis of pregnancy;http://en.wikipedia.org/wiki/Intrahepatic_cholestasis_of_pregnancy
Hypereosinophilic syndrome;http://en.wikipedia.org/wiki/Hypereosinophilic_syndrome,http://en.wikipedia.org/wiki/Nodules–eosinophilia–rheumatism–dermatitis–swelling_syndrome
Typhus;http://en.wikipedia.org/wiki/Typhus
Plantar fibromatosis;http://en.wikipedia.org/wiki/Plantar_fibromatosis
Metabolic alkalosis;http://en.wikipedia.org/wiki/Metabolic_alkalosis
Radiation burn;http://en.wikipedia.org/wiki/Radiation_burn
Psychasthenia;http://en.wikipedia.org/wiki/Psychasthenia
Vaginal cancer;http://en.wikipedia.org/wiki/Vaginal_cancer
Rhinitis medicamentosa;http://en.wikipedia.org/wiki/Rhinitis_medicamentosa
Batten disease;http://en.wikipedia.org/wiki/Batten_disease
Polymorphous light eruption;http://en.wikipedia.org/wiki/Polymorphous_light_eruption
Periapical cyst;http://en.wikipedia.org/wiki/Periapical_cyst
Triple-A syndrome;http://en.wikipedia.org/wiki/Triple-A_syndrome
Sesamoiditis;http://en.wikipedia.org/wiki/Sesamoiditis
Cryptorchidism;http://en.wikipedia.org/wiki/Cryptorchidism
Pallister–Hall syndrome;http://en.wikipedia.org/wiki/Pallister–Hall_syndrome
Miscarriage;http://en.wikipedia.org/wiki/Miscarriage
Choroid plexus papilloma;http://en.wikipedia.org/wiki/Choroid_plexus_papilloma
Tic;http://en.wikipedia.org/wiki/Tic
Lichen simplex chronicus;http://en.wikipedia.org/wiki/Lichen_simplex_chronicus
Morsicatio buccarum;http://en.wikipedia.org/wiki/Morsicatio_buccarum
Mitochondrial DNA depletion syndrome;http://en.wikipedia.org/wiki/Alpers'_disease
Prosopagnosia;http://en.wikipedia.org/wiki/Prosopagnosia
Hyperprolactinaemia;http://en.wikipedia.org/wiki/Hyperprolactinaemia
Bronchiolitis obliterans;http://en.wikipedia.org/wiki/Bronchiolitis_obliterans
Cicatricial pemphigoid;http://en.wikipedia.org/wiki/Cicatricial_pemphigoid
Becker's nevus;http://en.wikipedia.org/wiki/Becker's_nevus
Hypertensive heart disease;http://en.wikipedia.org/wiki/Hypertensive_heart_disease
MODY 2;http://en.wikipedia.org/wiki/MODY_2
Ecthyma;http://en.wikipedia.org/wiki/Ecthyma
Erythromelalgia;http://en.wikipedia.org/wiki/Erythromelalgia
Scorpion sting;http://en.wikipedia.org/wiki/Scorpion_sting
Hepatitis B;http://en.wikipedia.org/wiki/Hepatitis_B
Rhinolith;http://en.wikipedia.org/wiki/Rhinolith
MODY 1;http://en.wikipedia.org/wiki/MODY_1
Metaplasia;http://en.wikipedia.org/wiki/Metaplasia
Entropion;http://en.wikipedia.org/wiki/Entropion
Infantile Refsum disease;http://en.wikipedia.org/wiki/Infantile_Refsum_disease
Tongue disease;http://en.wikipedia.org/wiki/Tongue_disease
Angiolipoma;http://en.wikipedia.org/wiki/Angiolipoma
Vitiligo;http://en.wikipedia.org/wiki/Vitiligo,http://en.wikipedia.org/wiki/Leukoderma
Cellulitis;http://en.wikipedia.org/wiki/Cellulitis
Granuloma annulare;http://en.wikipedia.org/wiki/Granuloma_annulare
Lupus erythematosus panniculitis;http://en.wikipedia.org/wiki/Lupus_erythematosus_panniculitis
Myocardial rupture;http://en.wikipedia.org/wiki/Myocardial_rupture
FG syndrome;http://en.wikipedia.org/wiki/FG_syndrome
Lymphangiectasia;http://en.wikipedia.org/wiki/Lymphangiectasia
Liver abscess;http://en.wikipedia.org/wiki/Liver_abscess
Focal facial dermal dysplasia;http://en.wikipedia.org/wiki/Focal_facial_dermal_dysplasia
Onychomycosis;http://en.wikipedia.org/wiki/Onychomycosis
Gastroptosis;http://en.wikipedia.org/wiki/Gastroptosis
Substance-induced psychosis;http://en.wikipedia.org/wiki/Substance-induced_psychosis
Proliferating angioendotheliomatosis;http://en.wikipedia.org/wiki/Proliferating_angioendotheliomatosis
Acatalasia;http://en.wikipedia.org/wiki/Acatalasia
Rachischisis;http://en.wikipedia.org/wiki/Rachischisis
Cervical cancer;http://en.wikipedia.org/wiki/Cervical_cancer
Monoplegia;http://en.wikipedia.org/wiki/Monoplegia
Charley horse;http://en.wikipedia.org/wiki/Charley_horse
Multiple hamartoma syndrome;http://en.wikipedia.org/wiki/Multiple_hamartoma_syndrome
Cat-scratch disease;http://en.wikipedia.org/wiki/Cat-scratch_disease
Thyroid dysgenesis;http://en.wikipedia.org/wiki/Thyroid_dysgenesis
Pyelonephritis;http://en.wikipedia.org/wiki/Pyelonephritis
Mollaret's meningitis;http://en.wikipedia.org/wiki/Mollaret's_meningitis
Schnitzler syndrome;http://en.wikipedia.org/wiki/Schnitzler_syndrome
Graft-versus-host disease;http://en.wikipedia.org/wiki/Graft-versus-host_disease
Neutropenia;http://en.wikipedia.org/wiki/Neutropenia
Neuroacanthocytosis;http://en.wikipedia.org/wiki/Neuroacanthocytosis
Choledochal cysts;http://en.wikipedia.org/wiki/Choledochal_cysts
Bed bug infestation;http://en.wikipedia.org/wiki/Bed_bug_infestation
Asperger syndrome;http://en.wikipedia.org/wiki/Asperger_syndrome
Toluene toxicity;http://en.wikipedia.org/wiki/Toluene_toxicity
White piedra;http://en.wikipedia.org/wiki/White_piedra
Overactive disorder associated with mental retardation and stereotyped movements;http://en.wikipedia.org/wiki/Overactive_disorder_associated_with_mental_retardation_and_stereotyped_movements
Shigatoxigenic and verotoxigenic Escherichia coli;http://en.wikipedia.org/wiki/Shigatoxigenic_and_verotoxigenic_Escherichia_coli
Enteroinvasive Escherichia coli;http://en.wikipedia.org/wiki/Enteroinvasive_Escherichia_coli
Enterotoxigenic Escherichia coli;http://en.wikipedia.org/wiki/Enterotoxigenic_Escherichia_coli
Penile cancer;http://en.wikipedia.org/wiki/Penile_cancer
Diabetic nephropathy;http://en.wikipedia.org/wiki/Diabetic_nephropathy
Penile fracture;http://en.wikipedia.org/wiki/Penile_fracture
Cyanosis;http://en.wikipedia.org/wiki/Cyanosis
Gastroparesis;http://en.wikipedia.org/wiki/Gastroparesis
Factor V Leiden;http://en.wikipedia.org/wiki/Factor_V_Leiden
Neonatal hypoglycemia;http://en.wikipedia.org/wiki/Neonatal_hypoglycemia
Smoke inhalation;http://en.wikipedia.org/wiki/Smoke_inhalation
Foreign body;http://en.wikipedia.org/wiki/Foreign_body
Intertrigo;http://en.wikipedia.org/wiki/Intertrigo
Nervous system disease;http://en.wikipedia.org/wiki/Nervous_system_disease
Cri du chat syndrome;http://en.wikipedia.org/wiki/Cri_du_chat
Chilblain lupus erythematosus;http://en.wikipedia.org/wiki/Chilblain_lupus_erythematosus
Diverticulitis;http://en.wikipedia.org/wiki/Diverticulitis
Parsonage–Turner syndrome;http://en.wikipedia.org/wiki/Parsonage–Turner_syndrome
High-altitude cerebral edema;http://en.wikipedia.org/wiki/High-altitude_cerebral_edema
Airsickness;http://en.wikipedia.org/wiki/Airsickness
Optic papillitis;http://en.wikipedia.org/wiki/Optic_papillitis
Benign hereditary chorea;http://en.wikipedia.org/wiki/Benign_hereditary_chorea
Acute lymphoblastic leukemia;http://en.wikipedia.org/wiki/Acute_lymphoblastic_leukemia
Infant respiratory distress syndrome;http://en.wikipedia.org/wiki/Infant_respiratory_distress_syndrome
Sphincter of Oddi dysfunction;http://en.wikipedia.org/wiki/Sphincter_of_Oddi_dysfunction
Urogenital neoplasm;http://en.wikipedia.org/wiki/Urogenital_neoplasm
Rh disease;http://en.wikipedia.org/wiki/Rh_disease
Hyponatremia;http://en.wikipedia.org/wiki/Hyponatremia
Hemolytic disease of the newborn (anti-Rhc);http://en.wikipedia.org/wiki/Hemolytic_disease_of_the_newborn_(anti-Rhc)
Transient bullous dermolysis of the newborn;http://en.wikipedia.org/wiki/Transient_bullous_dermolysis_of_the_newborn
Hypogonadism;http://en.wikipedia.org/wiki/Hypogonadism
Polymyalgia rheumatica;http://en.wikipedia.org/wiki/Polymyalgia_rheumatica
Pituitary disease;http://en.wikipedia.org/wiki/Pituitary_disease
Familial renal amyloidosis;http://en.wikipedia.org/wiki/Familial_renal_amyloidosis
Cyclothymia;http://en.wikipedia.org/wiki/Cyclothymia
Recurrent miscarriage;http://en.wikipedia.org/wiki/Recurrent_miscarriage
Chronic venous insufficiency;http://en.wikipedia.org/wiki/Chronic_venous_insufficiency
Influenza;http://en.wikipedia.org/wiki/Influenza
Calciphylaxis;http://en.wikipedia.org/wiki/Calciphylaxis
Choanal atresia;http://en.wikipedia.org/wiki/Choanal_atresia
Hyperuricosuria;http://en.wikipedia.org/wiki/Hyperuricosuria
Kufor–Rakeb syndrome;http://en.wikipedia.org/wiki/Kufor–Rakeb_syndrome
Sydenham's chorea;http://en.wikipedia.org/wiki/Sydenham's_chorea
Migraine;http://en.wikipedia.org/wiki/Migraine
Carrion's disease;http://en.wikipedia.org/wiki/Carrion's_disease,http://en.wikipedia.org/wiki/Verruga_peruana
Robinow syndrome;http://en.wikipedia.org/wiki/Robinow_syndrome
Enterocolitis;http://en.wikipedia.org/wiki/Enterocolitis
Neurogenic shock;http://en.wikipedia.org/wiki/Neurogenic_shock
Rapp–Hodgkin syndrome;http://en.wikipedia.org/wiki/Rapp–Hodgkin_syndrome
Myotonia;http://en.wikipedia.org/wiki/Myotonia
Young's syndrome;http://en.wikipedia.org/wiki/Young's_syndrome
Autism;http://en.wikipedia.org/wiki/Autism
Pallister–Killian syndrome;http://en.wikipedia.org/wiki/Pallister–Killian_syndrome
Wrist arthroscopy;http://en.wikipedia.org/wiki/Wrist_arthroscopy
Neuronal ceroid lipofuscinosis;http://en.wikipedia.org/wiki/Neuronal_ceroid_lipofuscinosis
Fox–Fordyce disease;http://en.wikipedia.org/wiki/Fox–Fordyce_disease
Ehrlichiosis ewingii infection;http://en.wikipedia.org/wiki/Ehrlichiosis_ewingii_infection
Triple X syndrome;http://en.wikipedia.org/wiki/Triple_X_syndrome
Hypophosphatasia;http://en.wikipedia.org/wiki/Hypophosphatasia
49,XXXXX;http://en.wikipedia.org/wiki/49,_XXXXX
Chalazion;http://en.wikipedia.org/wiki/Chalazion
Atypical small acinar proliferation;http://en.wikipedia.org/wiki/Atypical_small_acinar_proliferation
Cystic fibrosis;http://en.wikipedia.org/wiki/Cystic_fibrosis
Bronchospasm;http://en.wikipedia.org/wiki/Bronchospasm
Speech disorder;http://en.wikipedia.org/wiki/Speech_disorder
Malignant histiocytosis;http://en.wikipedia.org/wiki/Malignant_histiocytosis
Dahlberg Borer Newcomer syndrome;http://en.wikipedia.org/wiki/Dahlberg_Borer_Newcomer_syndrome
Intraoperative floppy iris syndrome;http://en.wikipedia.org/wiki/Intraoperative_floppy_iris_syndrome
Cementoma;http://en.wikipedia.org/wiki/Cementoma
Primary ciliary dyskinesia;http://en.wikipedia.org/wiki/Primary_ciliary_dyskinesia
Bone tumor;http://en.wikipedia.org/wiki/Bone_tumor
Mucinosis;http://en.wikipedia.org/wiki/Mucinosis
Hyperglycemia;http://en.wikipedia.org/wiki/Hyperglycemia
Young–Madders syndrome;http://en.wikipedia.org/wiki/Young–Madders_syndrome
Autophony;http://en.wikipedia.org/wiki/Autophony
Pediculosis corporis;http://en.wikipedia.org/wiki/Pediculosis_corporis
Pediculosis pubis;http://en.wikipedia.org/wiki/Pediculosis_pubis
Pediculosis;http://en.wikipedia.org/wiki/Pediculosis
Amniotic band constriction;http://en.wikipedia.org/wiki/Amniotic_band_constriction
Transplant rejection;http://en.wikipedia.org/wiki/Transplant_rejection
Central nervous system disease;http://en.wikipedia.org/wiki/Central_nervous_system_disease
Sensorineural hearing loss;http://en.wikipedia.org/wiki/Sensorineural_hearing_loss
Boomerang dysplasia;http://en.wikipedia.org/wiki/Boomerang_dysplasia
Thyroid hormone resistance;http://en.wikipedia.org/wiki/Thyroid_hormone_resistance
Acral lentiginous melanoma;http://en.wikipedia.org/wiki/Acral_lentiginous_melanoma
Oral submucous fibrosis;http://en.wikipedia.org/wiki/Oral_submucous_fibrosis
Urologic disease;http://en.wikipedia.org/wiki/Urologic_disease
Stomatitis nicotina;http://en.wikipedia.org/wiki/Stomatitis_nicotina
Keratoderma blennorrhagicum;http://en.wikipedia.org/wiki/Keratoderma_blennorrhagicum
Sleepwalking;http://en.wikipedia.org/wiki/Sleepwalking
Uterine incarceration;http://en.wikipedia.org/wiki/Uterine_incarceration
Peyronie's disease;http://en.wikipedia.org/wiki/Peyronie's_disease
Congenital pulmonary airway malformation;http://en.wikipedia.org/wiki/Congenital_pulmonary_airway_malformation
Gerstmann syndrome;http://en.wikipedia.org/wiki/Gerstmann_syndrome
Lactation failure;http://en.wikipedia.org/wiki/Lactation_failure
Labyrinthine fistula;http://en.wikipedia.org/wiki/Labyrinthine_fistula
Hyper-IgD syndrome;http://en.wikipedia.org/wiki/Hyper-IgD_syndrome
Hypolipoproteinemia;http://en.wikipedia.org/wiki/Hypolipoproteinemia
Chronic myelomonocytic leukemia;http://en.wikipedia.org/wiki/Chronic_myelomonocytic_leukemia
Fanconi syndrome;http://en.wikipedia.org/wiki/Fanconi_syndrome
Carrion's disease;http://en.wikipedia.org/wiki/Carrion's_disease,http://en.wikipedia.org/wiki/Verruga_peruana
Scrofuloderma;http://en.wikipedia.org/wiki/Scrofuloderma
Female infertility;http://en.wikipedia.org/wiki/Female_infertility
Duodenitis;http://en.wikipedia.org/wiki/Duodenitis
Rolando fracture;http://en.wikipedia.org/wiki/Rolando_fracture
Congenital generalized lipodystrophy;http://en.wikipedia.org/wiki/Congenital_generalized_lipodystrophy
Liver failure;http://en.wikipedia.org/wiki/Liver_failure
Limb–mammary syndrome;http://en.wikipedia.org/wiki/Limb–mammary_syndrome
Birth trauma (physical);http://en.wikipedia.org/wiki/Birth_trauma_(physical)
Dracunculiasis;http://en.wikipedia.org/wiki/Dracunculiasis
Terminal complement pathway deficiency;http://en.wikipedia.org/wiki/Terminal_complement_pathway_deficiency
Anorectal abscess;http://en.wikipedia.org/wiki/Anorectal_abscess
Hepatoerythropoietic porphyria;http://en.wikipedia.org/wiki/Hepatoerythropoietic_porphyria
Metal fume fever;http://en.wikipedia.org/wiki/Metal_fume_fever
Yemenite deaf-blind hypopigmentation syndrome;http://en.wikipedia.org/wiki/Yemenite_deaf-blind_hypopigmentation_syndrome
Aggressive fibromatosis;http://en.wikipedia.org/wiki/Aggressive_fibromatosis
Quebec platelet disorder;http://en.wikipedia.org/wiki/Quebec_platelet_disorder
Myotonia congenita;http://en.wikipedia.org/wiki/Myotonia_congenita
Norman–Roberts syndrome;http://en.wikipedia.org/wiki/Norman–Roberts_syndrome
3-M syndrome;http://en.wikipedia.org/wiki/3-M_syndrome
Trifascicular block;http://en.wikipedia.org/wiki/Trifascicular_block
Hypermobility (joints);http://en.wikipedia.org/wiki/Hypermobility_(joints)
Non-Hodgkin lymphoma;http://en.wikipedia.org/wiki/Non-Hodgkin_lymphoma
Mandibular fracture;http://en.wikipedia.org/wiki/Mandibular_fracture
Glycogen storage disease type I;http://en.wikipedia.org/wiki/Glycogen_storage_disease_type_I
Iodine deficiency;http://en.wikipedia.org/wiki/Iodine_deficiency
Bromism;http://en.wikipedia.org/wiki/Bromism
Giant-cell tumor of bone;http://en.wikipedia.org/wiki/Giant-cell_tumor_of_bone
Williams syndrome;http://en.wikipedia.org/wiki/Williams_syndrome
Ankylosing spondylitis;http://en.wikipedia.org/wiki/Ankylosing_spondylitis
Musculoskeletal abnormality;http://en.wikipedia.org/wiki/Musculoskeletal_abnormality
Ingrown nail;http://en.wikipedia.org/wiki/Ingrown_nail
Micropsia;http://en.wikipedia.org/wiki/Micropsia
Dupuytren's contracture;http://en.wikipedia.org/wiki/Dupuytren's_contracture
Gastric outlet obstruction;http://en.wikipedia.org/wiki/Gastric_outlet_obstruction
Status epilepticus;http://en.wikipedia.org/wiki/Status_epilepticus
Staphylococcal infection;http://en.wikipedia.org/wiki/Staphylococcal_infection
Chronic neutrophilic leukemia;http://en.wikipedia.org/wiki/Chronic_neutrophilic_leukemia
Situs inversus;http://en.wikipedia.org/wiki/Situs_inversus
Milk-alkali syndrome;http://en.wikipedia.org/wiki/Milk-alkali_syndrome
Hypoaldosteronism;http://en.wikipedia.org/wiki/Hypoaldosteronism
Hyper-IgM syndrome type 3;http://en.wikipedia.org/wiki/Hyper-IgM_syndrome_type_3
Tungiasis;http://en.wikipedia.org/wiki/Tungiasis
Toe walking;http://en.wikipedia.org/wiki/Toe_walking
Henoch–Schönlein purpura;http://en.wikipedia.org/wiki/Henoch–Schönlein_purpura
Cyclic neutropenia;http://en.wikipedia.org/wiki/Cyclic_neutropenia
Ebstein's anomaly;http://en.wikipedia.org/wiki/Ebstein's_anomaly
Persistent hyperplastic primary vitreous;http://en.wikipedia.org/wiki/Persistent_fetal_vasculature,http://en.wikipedia.org/wiki/Persistent_hyperplastic_primary_vitreous
Myeloperoxidase deficiency;http://en.wikipedia.org/wiki/Myeloperoxidase_deficiency
Shift work sleep disorder;http://en.wikipedia.org/wiki/Shift_work_sleep_disorder
Melkersson–Rosenthal syndrome;http://en.wikipedia.org/wiki/Melkersson–Rosenthal_syndrome
Parry–Romberg syndrome;http://en.wikipedia.org/wiki/Parry–Romberg_syndrome
Persistent cloaca;http://en.wikipedia.org/wiki/Persistent_cloaca
Chloracne;http://en.wikipedia.org/wiki/Chloracne
Quadriceps tendon rupture;http://en.wikipedia.org/wiki/Quadriceps_tendon_rupture
Bannayan–Riley–Ruvalcaba syndrome;http://en.wikipedia.org/wiki/Bannayan–Riley–Ruvalcaba_syndrome
Progressive osseous heteroplasia;http://en.wikipedia.org/wiki/Progressive_osseous_heteroplasia
Urticarial erythema multiforme;http://en.wikipedia.org/wiki/Urticarial_erythema_multiforme
Hypercementosis;http://en.wikipedia.org/wiki/Hypercementosis
Papulonecrotic tuberculid;http://en.wikipedia.org/wiki/Papulonecrotic_tuberculid
Mitochondrial trifunctional protein deficiency;http://en.wikipedia.org/wiki/Mitochondrial_trifunctional_protein_deficiency
Southeast Asian ovalocytosis;http://en.wikipedia.org/wiki/Southeast_Asian_ovalocytosis
Pappataci fever;http://en.wikipedia.org/wiki/Pappataci_fever
Sexual fetishism;http://en.wikipedia.org/wiki/Sexual_fetishism
Granuloma multiforme;http://en.wikipedia.org/wiki/Granuloma_multiforme
1q21.1 duplication syndrome;http://en.wikipedia.org/wiki/1q21.1_duplication_syndrome
Benign prostatic hyperplasia;http://en.wikipedia.org/wiki/Benign_prostatic_hyperplasia
Kindler syndrome;http://en.wikipedia.org/wiki/Kindler_syndrome
Homicidal ideation;http://en.wikipedia.org/wiki/Homicidal_ideation
MODY 3;http://en.wikipedia.org/wiki/MODY_3
Portal hypertension;http://en.wikipedia.org/wiki/Portal_hypertension
Pitted keratolysis;http://en.wikipedia.org/wiki/Pitted_keratolysis
Gnathostomiasis;http://en.wikipedia.org/wiki/Gnathostomiasis
New daily persistent headache;http://en.wikipedia.org/wiki/New_daily_persistent_headache
Brunner syndrome;http://en.wikipedia.org/wiki/Brunner_syndrome
Hereditary persistence of fetal hemoglobin;http://en.wikipedia.org/wiki/Hereditary_persistence_of_fetal_hemoglobin
Sinus tachycardia;http://en.wikipedia.org/wiki/Sinus_tachycardia
Meralgia paraesthetica;http://en.wikipedia.org/wiki/Meralgia_paraesthetica
Kuru (disease);http://en.wikipedia.org/wiki/Kuru_(disease)
B-cell lymphoma;http://en.wikipedia.org/wiki/B-cell_lymphoma
Acrodysostosis;http://en.wikipedia.org/wiki/Acrodysostosis
Heterochromia iridum;http://en.wikipedia.org/wiki/Heterochromia_iridum
X-linked severe combined immunodeficiency;http://en.wikipedia.org/wiki/X-linked_severe_combined_immunodeficiency
Group A streptococcal infection;http://en.wikipedia.org/wiki/Group_A_streptococcal_infection
Dhat syndrome;http://en.wikipedia.org/wiki/Dhat_syndrome
Dukes' disease;http://en.wikipedia.org/wiki/Dukes'_disease
Tropical sprue;http://en.wikipedia.org/wiki/Tropical_sprue
Hypercapnia;http://en.wikipedia.org/wiki/Hypercapnia
Zygomycosis;http://en.wikipedia.org/wiki/Zygomycosis
Epiblepharon;http://en.wikipedia.org/wiki/Epiblepharon
Vertebrobasilar insufficiency;http://en.wikipedia.org/wiki/Vertebrobasilar_insufficiency
Pancreatic cancer;http://en.wikipedia.org/wiki/Pancreatic_cancer
Persistent vegetative state;http://en.wikipedia.org/wiki/Persistent_vegetative_state
Hemangiopericytoma;http://en.wikipedia.org/wiki/Hemangiopericytoma
Animal bite;http://en.wikipedia.org/wiki/Animal_bite
Primary central nervous system lymphoma;http://en.wikipedia.org/wiki/Primary_central_nervous_system_lymphoma
Hypochondriasis;http://en.wikipedia.org/wiki/Hypochondriasis
Amblyopia;http://en.wikipedia.org/wiki/Amblyopia
Erythema multiforme;http://en.wikipedia.org/wiki/Erythema_multiforme
Cubitus valgus;http://en.wikipedia.org/wiki/Cubitus_valgus
Hookworm infection;http://en.wikipedia.org/wiki/Hookworm_infection
Glioma;http://en.wikipedia.org/wiki/Glioma
Retinal detachment;http://en.wikipedia.org/wiki/Retinal_detachment
Howel–Evans syndrome;http://en.wikipedia.org/wiki/Howel–Evans_syndrome
Mirhosseini–Holmes–Walton syndrome;http://en.wikipedia.org/wiki/Mirhosseini–Holmes–Walton_syndrome
Bagassosis;http://en.wikipedia.org/wiki/Bagassosis
Hyoid bone fracture;http://en.wikipedia.org/wiki/Hyoid_bone_fracture
Mixed receptive-expressive language disorder;http://en.wikipedia.org/wiki/Mixed_receptive-expressive_language_disorder
First-degree atrioventricular block;http://en.wikipedia.org/wiki/First-degree_atrioventricular_block
Fuchs' dystrophy;http://en.wikipedia.org/wiki/Fuchs'_dystrophy
Zygomaticomaxillary complex fracture;http://en.wikipedia.org/wiki/Zygomaticomaxillary_complex_fracture
Cervical ectropion;http://en.wikipedia.org/wiki/Cervical_ectropion
Somatic symptom disorder;http://en.wikipedia.org/wiki/Somatic_symptom_disorder
Smallpox;http://en.wikipedia.org/wiki/Smallpox,http://en.wikipedia.org/wiki/Black_pox
Phlegmasia alba dolens;http://en.wikipedia.org/wiki/Phlegmasia_alba_dolens
Cigar cell;http://en.wikipedia.org/wiki/Cigar_cell
Conversion disorder;http://en.wikipedia.org/wiki/Conversion_disorder
