DiseaseName;Url
Multiple chemical sensitivity;http://en.wikipedia.org/wiki/Multiple_chemical_sensitivity
Nasolacrimal duct obstruction;http://en.wikipedia.org/wiki/Nasolacrimal_duct_obstruction
Acute intermittent porphyria;http://en.wikipedia.org/wiki/Acute_intermittent_porphyria
Intellectual disability;http://en.wikipedia.org/wiki/Intellectual_disability
Hematocele;http://en.wikipedia.org/wiki/Hematocele
Hydrocele testis;http://en.wikipedia.org/wiki/Hydrocele_testis
Adrenocortical carcinoma;http://en.wikipedia.org/wiki/Adrenocortical_carcinoma
AA amyloidosis;http://en.wikipedia.org/wiki/AA_amyloidosis
Mood disorder;http://en.wikipedia.org/wiki/Mood_disorder
Wheat allergy;http://en.wikipedia.org/wiki/Wheat_allergy
Stickler syndrome;http://en.wikipedia.org/wiki/Stickler_syndrome
Spondyloepimetaphyseal dysplasia, Strudwick type;http://en.wikipedia.org/wiki/Spondyloepimetaphyseal_dysplasia,_Strudwick_type
Marfan syndrome;http://en.wikipedia.org/wiki/Marfan_syndrome
Haemophilus meningitis;http://en.wikipedia.org/wiki/Haemophilus_meningitis
Cor triatriatum;http://en.wikipedia.org/wiki/Cor_triatriatum
Colloid cyst;http://en.wikipedia.org/wiki/Colloid_cyst
Takayasu's arteritis;http://en.wikipedia.org/wiki/Takayasu's_arteritis
Esophageal food bolus obstruction;http://en.wikipedia.org/wiki/Esophageal_food_bolus_obstruction
Cholesterol embolism;http://en.wikipedia.org/wiki/Cholesterol_embolism
Landau–Kleffner syndrome;http://en.wikipedia.org/wiki/Landau–Kleffner_syndrome
Protein C deficiency;http://en.wikipedia.org/wiki/Protein_C_deficiency
Sternal fracture;http://en.wikipedia.org/wiki/Sternal_fracture
Stress fracture;http://en.wikipedia.org/wiki/Stress_fracture
Alagille syndrome;http://en.wikipedia.org/wiki/Alagille_syndrome
Anal fistula;http://en.wikipedia.org/wiki/Anal_fistula
Optic disc drusen;http://en.wikipedia.org/wiki/Optic_disc_drusen
Coagulopathy;http://en.wikipedia.org/wiki/Coagulopathy
Refractive error;http://en.wikipedia.org/wiki/Refractive_error
Premenstrual dysphoric disorder;http://en.wikipedia.org/wiki/Premenstrual_dysphoric_disorder
History of Tourette syndrome;http://en.wikipedia.org/wiki/History_of_Tourette_syndrome
Adenitis;http://en.wikipedia.org/wiki/Adenitis
Erythema;http://en.wikipedia.org/wiki/Erythema
Ovarian cyst;http://en.wikipedia.org/wiki/Ovarian_cyst
Prune belly syndrome;http://en.wikipedia.org/wiki/Prune_belly_syndrome
Flock worker's lung;http://en.wikipedia.org/wiki/Flock_worker's_lung
Orthostatic hypotension;http://en.wikipedia.org/wiki/Orthostatic_hypotension
Chronic cerebrospinal venous insufficiency;http://en.wikipedia.org/wiki/Chronic_cerebrospinal_venous_insufficiency
Hereditary pyropoikilocytosis;http://en.wikipedia.org/wiki/Hereditary_pyropoikilocytosis
Cataract-microcornea syndrome;http://en.wikipedia.org/wiki/Cataract-microcornea_syndrome
Female genital prolapse;http://en.wikipedia.org/wiki/Female_genital_prolapse
Ototoxicity;http://en.wikipedia.org/wiki/Ototoxicity
Fluoride toxicity;http://en.wikipedia.org/wiki/Fluoride_toxicity
Cone dystrophy;http://en.wikipedia.org/wiki/Cone_dystrophy
Micromastia;http://en.wikipedia.org/wiki/Micromastia
Conjoined twins;http://en.wikipedia.org/wiki/Conjoined_twins
Fahr's syndrome;http://en.wikipedia.org/wiki/Fahr's_syndrome
Diplopia;http://en.wikipedia.org/wiki/Diplopia
Hypertensive retinopathy;http://en.wikipedia.org/wiki/Hypertensive_retinopathy
Hemoglobin E;http://en.wikipedia.org/wiki/Hemoglobin_E
Melorheostosis;http://en.wikipedia.org/wiki/Melorheostosis
Binswanger's disease;http://en.wikipedia.org/wiki/Binswanger's_disease
Blue diaper syndrome;http://en.wikipedia.org/wiki/Blue_diaper_syndrome
Traveler's diarrhea;http://en.wikipedia.org/wiki/Traveler's_diarrhea
Primary lateral sclerosis;http://en.wikipedia.org/wiki/Primary_lateral_sclerosis
Listeriosis;http://en.wikipedia.org/wiki/Listeriosis
Gunther disease;http://en.wikipedia.org/wiki/Gunther_disease
Obstructive lung disease;http://en.wikipedia.org/wiki/Obstructive_lung_disease
Androphobia;http://en.wikipedia.org/wiki/Androphobia
Wolcott–Rallison syndrome;http://en.wikipedia.org/wiki/Wolcott–Rallison_syndrome
Pott disease;http://en.wikipedia.org/wiki/Pott_disease
Exocrine pancreatic insufficiency;http://en.wikipedia.org/wiki/Exocrine_pancreatic_insufficiency
Idiopathic guttate hypomelanosis;http://en.wikipedia.org/wiki/Idiopathic_guttate_hypomelanosis
Appendicitis;http://en.wikipedia.org/wiki/Appendicitis
Li–Fraumeni syndrome;http://en.wikipedia.org/wiki/Li–Fraumeni_syndrome
Tuberculous pericarditis;http://en.wikipedia.org/wiki/Tuberculous_pericarditis
MODY 5;http://en.wikipedia.org/wiki/MODY_5
Solitary pulmonary nodule;http://en.wikipedia.org/wiki/Solitary_pulmonary_nodule
Retinoschisis;http://en.wikipedia.org/wiki/Retinoschisis
Xeroderma pigmentosum;http://en.wikipedia.org/wiki/Xeroderma_pigmentosum
Pseudohypoparathyroidism;http://en.wikipedia.org/wiki/Pseudohypoparathyroidism
Proximal femoral focal deficiency;http://en.wikipedia.org/wiki/Proximal_femoral_focal_deficiency
Hepatic porphyria;http://en.wikipedia.org/wiki/Hepatic_porphyria
Acute erythroid leukemia;http://en.wikipedia.org/wiki/Acute_erythroid_leukemia
Oligomenorrhea;http://en.wikipedia.org/wiki/Oligomenorrhea
Orchitis;http://en.wikipedia.org/wiki/Orchitis
Anomalous aortic origin of a coronary artery;http://en.wikipedia.org/wiki/Anomalous_aortic_origin_of_a_coronary_artery
Rombo syndrome;http://en.wikipedia.org/wiki/Rombo_syndrome
Medium-chain acyl-coenzyme A dehydrogenase deficiency;http://en.wikipedia.org/wiki/Medium-chain_acyl-coenzyme_A_dehydrogenase_deficiency
Pancytopenia;http://en.wikipedia.org/wiki/Pancytopenia
Spinal cord injury;http://en.wikipedia.org/wiki/Spinal_cord_injury
Tension headache;http://en.wikipedia.org/wiki/Tension_headache
Exercise intolerance;http://en.wikipedia.org/wiki/Exercise_intolerance
Neuroma;http://en.wikipedia.org/wiki/Neuroma
Large for gestational age;http://en.wikipedia.org/wiki/Large_for_gestational_age
Cholecystitis;http://en.wikipedia.org/wiki/Cholecystitis
Frontotemporal lobar degeneration;http://en.wikipedia.org/wiki/Frontotemporal_lobar_degeneration
Cerebrotendineous xanthomatosis;http://en.wikipedia.org/wiki/Cerebrotendineous_xanthomatosis
Sprained ankle;http://en.wikipedia.org/wiki/Sprained_ankle
Trichomoniasis;http://en.wikipedia.org/wiki/Trichomoniasis
Boutonneuse fever;http://en.wikipedia.org/wiki/Boutonneuse_fever
Lymphomatoid granulomatosis;http://en.wikipedia.org/wiki/Lymphomatoid_granulomatosis
Purpura;http://en.wikipedia.org/wiki/Purpura
Pseudomyxoma peritonei;http://en.wikipedia.org/wiki/Pseudomyxoma_peritonei
Uhl anomaly;http://en.wikipedia.org/wiki/Uhl_anomaly
Hantavirus;http://en.wikipedia.org/wiki/Hantavirus
Calcinosis cutis;http://en.wikipedia.org/wiki/Calcinosis_cutis
Sea-blue histiocytosis;http://en.wikipedia.org/wiki/Sea-blue_histiocytosis
Acne keloidalis nuchae;http://en.wikipedia.org/wiki/Acne_keloidalis_nuchae
Reactive attachment disorder;http://en.wikipedia.org/wiki/Reactive_attachment_disorder
Vascular tissue neoplasm;http://en.wikipedia.org/wiki/Vascular_tissue_neoplasm
Fugue state;http://en.wikipedia.org/wiki/Fugue_state
Trigger finger;http://en.wikipedia.org/wiki/Trigger_finger
Chordoma;http://en.wikipedia.org/wiki/Chordoma
Congestive hepatopathy;http://en.wikipedia.org/wiki/Congestive_hepatopathy
Cerebrospinal fluid rhinorrhoea;http://en.wikipedia.org/wiki/Cerebrospinal_fluid_rhinorrhoea
Diabetes mellitus type 2;http://en.wikipedia.org/wiki/Diabetes_mellitus_type_2
Liver tumor;http://en.wikipedia.org/wiki/Liver_tumor
Nightmare disorder;http://en.wikipedia.org/wiki/Nightmare_disorder
Mycosis fungoides;http://en.wikipedia.org/wiki/Mycosis_fungoides
Craniopharyngioma;http://en.wikipedia.org/wiki/Craniopharyngioma
Kabuki syndrome;http://en.wikipedia.org/wiki/Kabuki_syndrome
Dissociative disorder not otherwise specified;http://en.wikipedia.org/wiki/Dissociative_disorder_not_otherwise_specified
Microscopic polyangiitis;http://en.wikipedia.org/wiki/Microscopic_polyangiitis
Myelitis;http://en.wikipedia.org/wiki/Myelitis
Roberts syndrome;http://en.wikipedia.org/wiki/Roberts_syndrome
Atypical fibroxanthoma;http://en.wikipedia.org/wiki/Atypical_fibroxanthoma
Sézary disease;http://en.wikipedia.org/wiki/Sézary_disease
Overjet;http://en.wikipedia.org/wiki/Overjet
Crossbite;http://en.wikipedia.org/wiki/Crossbite
Blastomycosis;http://en.wikipedia.org/wiki/Blastomycosis
Lactic acidosis;http://en.wikipedia.org/wiki/Lactic_acidosis
Wandering spleen;http://en.wikipedia.org/wiki/Wandering_spleen
Morquio syndrome;http://en.wikipedia.org/wiki/Morquio_syndrome
Dacryocystitis;http://en.wikipedia.org/wiki/Dacryocystitis
Pervasive developmental disorder not otherwise specified;http://en.wikipedia.org/wiki/Pervasive_developmental_disorder_not_otherwise_specified
Follicular atrophoderma;http://en.wikipedia.org/wiki/Follicular_atrophoderma
Central neurocytoma;http://en.wikipedia.org/wiki/Central_neurocytoma
Majewski's polydactyly syndrome;http://en.wikipedia.org/wiki/Majewski's_polydactyly_syndrome
Cyclopia;http://en.wikipedia.org/wiki/Cyclopia
Lymphatic disease;http://en.wikipedia.org/wiki/Lymphatic_disease
Pneumocystis pneumonia;http://en.wikipedia.org/wiki/Pneumocystis_pneumonia
Lymphangiosarcoma;http://en.wikipedia.org/wiki/Lymphangiosarcoma
Substance-related disorder;http://en.wikipedia.org/wiki/Substance-related_disorder
Neonatal infection;http://en.wikipedia.org/wiki/Neonatal_infection
Siderosis;http://en.wikipedia.org/wiki/Siderosis
Cross syndrome;http://en.wikipedia.org/wiki/Cross_syndrome
Acne cosmetica;http://en.wikipedia.org/wiki/Acne_cosmetica
Tick infestation;http://en.wikipedia.org/wiki/Tick_infestation
Dicarboxylic aminoaciduria;http://en.wikipedia.org/wiki/Dicarboxylic_aminoaciduria
Developmental disorder;http://en.wikipedia.org/wiki/Developmental_disorder
Specific developmental disorder;http://en.wikipedia.org/wiki/Specific_developmental_disorder
Oguchi disease;http://en.wikipedia.org/wiki/Oguchi_disease
Cataplexy;http://en.wikipedia.org/wiki/Cataplexy
Carnitine palmitoyltransferase II deficiency;http://en.wikipedia.org/wiki/Carnitine_palmitoyltransferase_II_deficiency
Acantholysis;http://en.wikipedia.org/wiki/Acantholysis
Klebsiella pneumonia;http://en.wikipedia.org/wiki/Klebsiella_pneumonia
Major depressive episode;http://en.wikipedia.org/wiki/Major_depressive_episode
Cervical spine disorder;http://en.wikipedia.org/wiki/Cervical_spine_disorder
Hypovolemia;http://en.wikipedia.org/wiki/Hypovolemia
Infective endocarditis;http://en.wikipedia.org/wiki/Infective_endocarditis
VACTERL association;http://en.wikipedia.org/wiki/VACTERL_association
Cutaneous horn;http://en.wikipedia.org/wiki/Cutaneous_horn
Dejerine–Roussy syndrome;http://en.wikipedia.org/wiki/Dejerine–Roussy_syndrome
Cerebral edema;http://en.wikipedia.org/wiki/Cerebral_edema
Hypervitaminosis A;http://en.wikipedia.org/wiki/Hypervitaminosis_A
Central facial palsy;http://en.wikipedia.org/wiki/Central_facial_palsy
Arachnodactyly;http://en.wikipedia.org/wiki/Arachnodactyly
Asymmetric crying facies;http://en.wikipedia.org/wiki/Asymmetric_crying_facies
Winged scapula;http://en.wikipedia.org/wiki/Winged_scapula
Proteus-like syndrome;http://en.wikipedia.org/wiki/Proteus-like_syndrome
Basidiobolomycosis;http://en.wikipedia.org/wiki/Basidiobolomycosis
Craniosynostosis–anal anomalies–porokeratosis syndrome;http://en.wikipedia.org/wiki/Craniosynostosis–anal_anomalies–porokeratosis_syndrome
Pigmented purpuric dermatosis;http://en.wikipedia.org/wiki/Pigmented_purpuric_dermatosis
Dysgraphia;http://en.wikipedia.org/wiki/Dysgraphia
Presbyopia;http://en.wikipedia.org/wiki/Presbyopia
Berdon syndrome;http://en.wikipedia.org/wiki/Berdon_syndrome
Cocaine dependence;http://en.wikipedia.org/wiki/Cocaine_dependence
Cradle cap;http://en.wikipedia.org/wiki/Cradle_cap
Eumycetoma;http://en.wikipedia.org/wiki/Eumycetoma
Epidural hematoma;http://en.wikipedia.org/wiki/Epidural_hematoma
Parinaud's oculoglandular syndrome;http://en.wikipedia.org/wiki/Parinaud's_oculoglandular_syndrome
Arsenic toxicity;http://en.wikipedia.org/wiki/Arsenic_toxicity
Chikungunya;http://en.wikipedia.org/wiki/Chikungunya
Baby colic;http://en.wikipedia.org/wiki/Baby_colic
Necrotizing fasciitis;http://en.wikipedia.org/wiki/Necrotizing_fasciitis
Gray baby syndrome;http://en.wikipedia.org/wiki/Gray_baby_syndrome
Systemic scleroderma;http://en.wikipedia.org/wiki/Systemic_scleroderma
Unilateral hearing loss;http://en.wikipedia.org/wiki/Unilateral_hearing_loss
Viral encephalitis;http://en.wikipedia.org/wiki/Viral_encephalitis
Hypervitaminosis D;http://en.wikipedia.org/wiki/Hypervitaminosis_D
Aquagenic urticaria;http://en.wikipedia.org/wiki/Aquagenic_urticaria
Cartilage–hair hypoplasia;http://en.wikipedia.org/wiki/Cartilage–hair_hypoplasia
Amniotic fluid embolism;http://en.wikipedia.org/wiki/Amniotic_fluid_embolism
PAPA syndrome;http://en.wikipedia.org/wiki/PAPA_syndrome
Marginal zone B-cell lymphoma;http://en.wikipedia.org/wiki/Marginal_zone_B-cell_lymphoma
Distal spinal muscular atrophy type 2;http://en.wikipedia.org/wiki/Distal_spinal_muscular_atrophy_type_2
Lichen nitidus;http://en.wikipedia.org/wiki/Lichen_nitidus
Visual impairment;http://en.wikipedia.org/wiki/Visual_impairment
Diastasis symphysis pubis;http://en.wikipedia.org/wiki/Diastasis_symphysis_pubis
Scarlet fever;http://en.wikipedia.org/wiki/Scarlet_fever
Carcinoid syndrome;http://en.wikipedia.org/wiki/Carcinoid_syndrome
Cryptosporidiosis;http://en.wikipedia.org/wiki/Cryptosporidiosis
Osteochondrodysplasia;http://en.wikipedia.org/wiki/Osteochondrodysplasia
B-cell chronic lymphocytic leukemia;http://en.wikipedia.org/wiki/B-cell_chronic_lymphocytic_leukemia
Laennec's cirrhosis;http://en.wikipedia.org/wiki/Laennec's_cirrhosis
Trichilemmoma;http://en.wikipedia.org/wiki/Trichilemmoma
Peripartum cardiomyopathy;http://en.wikipedia.org/wiki/Peripartum_cardiomyopathy
Sly syndrome;http://en.wikipedia.org/wiki/Sly_syndrome
Venous lake;http://en.wikipedia.org/wiki/Venous_lake
Arrhinia;http://en.wikipedia.org/wiki/Arrhinia
Drusen;http://en.wikipedia.org/wiki/Drusen
Neurogenic diabetes insipidus;http://en.wikipedia.org/wiki/Neurogenic_diabetes_insipidus
Amoebiasis;http://en.wikipedia.org/wiki/Amoebiasis
Arterial embolism;http://en.wikipedia.org/wiki/Arterial_embolism
Klatskin tumor;http://en.wikipedia.org/wiki/Klatskin_tumor
Minimal change disease;http://en.wikipedia.org/wiki/Minimal_change_disease
Vasa praevia;http://en.wikipedia.org/wiki/Vasa_praevia
Congenital contractural arachnodactyly;http://en.wikipedia.org/wiki/Congenital_contractural_arachnodactyly
Hyperaemia;http://en.wikipedia.org/wiki/Hyperaemia
Oophoritis;http://en.wikipedia.org/wiki/Oophoritis
Tolosa–Hunt syndrome;http://en.wikipedia.org/wiki/Tolosa–Hunt_syndrome
Glutaric aciduria type 1;http://en.wikipedia.org/wiki/Glutaric_aciduria_type_1
Hereditary spherocytosis;http://en.wikipedia.org/wiki/Hereditary_spherocytosis
Nonvenereal endemic syphilis;http://en.wikipedia.org/wiki/Nonvenereal_endemic_syphilis
Postcardiotomy syndrome;http://en.wikipedia.org/wiki/Postcardiotomy_syndrome
Eczema herpeticum;http://en.wikipedia.org/wiki/Eczema_herpeticum
Giant solitary trichoepithelioma;http://en.wikipedia.org/wiki/Giant_solitary_trichoepithelioma
Wrist drop;http://en.wikipedia.org/wiki/Wrist_drop
Irregular sleep–wake rhythm;http://en.wikipedia.org/wiki/Irregular_sleep–wake_rhythm
Pseudofolliculitis barbae;http://en.wikipedia.org/wiki/Pseudofolliculitis_barbae
Pyoderma;http://en.wikipedia.org/wiki/Pyoderma
Dyscalculia;http://en.wikipedia.org/wiki/Dyscalculia
Falls in older adults;http://en.wikipedia.org/wiki/Falls_in_older_adults
Trichoepithelioma;http://en.wikipedia.org/wiki/Trichoepithelioma
Aortopulmonary septal defect;http://en.wikipedia.org/wiki/Aortopulmonary_septal_defect
Somatization disorder;http://en.wikipedia.org/wiki/Somatization_disorder
Subacute thyroiditis;http://en.wikipedia.org/wiki/Subacute_thyroiditis
Hemangioblastoma;http://en.wikipedia.org/wiki/Hemangioblastoma
Aberrant subclavian artery;http://en.wikipedia.org/wiki/Aberrant_subclavian_artery
Sertoli cell-only syndrome;http://en.wikipedia.org/wiki/Sertoli_cell-only_syndrome
Megaureter;http://en.wikipedia.org/wiki/Megaureter
Salla disease;http://en.wikipedia.org/wiki/Salla_disease
Chorea;http://en.wikipedia.org/wiki/Chorea
Protein–energy malnutrition;http://en.wikipedia.org/wiki/Protein–energy_malnutrition
Hypernasal speech;http://en.wikipedia.org/wiki/Hypernasal_speech
Muir–Torre syndrome;http://en.wikipedia.org/wiki/Muir–Torre_syndrome
Rhinoscleroma;http://en.wikipedia.org/wiki/Rhinoscleroma
Ichthyosis;http://en.wikipedia.org/wiki/Ichthyosis
Trichofolliculoma;http://en.wikipedia.org/wiki/Trichofolliculoma
Petit's hernia;http://en.wikipedia.org/wiki/Petit's_hernia
Congenital amegakaryocytic thrombocytopenia;http://en.wikipedia.org/wiki/Congenital_amegakaryocytic_thrombocytopenia
Ehlers–Danlos syndrome;http://en.wikipedia.org/wiki/Ehlers–Danlos_syndrome
Friedreich's ataxia;http://en.wikipedia.org/wiki/Friedreich's_ataxia
Tinea;http://en.wikipedia.org/wiki/Tinea
Salpingitis;http://en.wikipedia.org/wiki/Salpingitis
Arthropathy;http://en.wikipedia.org/wiki/Arthropathy
Trichoadenoma;http://en.wikipedia.org/wiki/Trichoadenoma
18p-;http://en.wikipedia.org/wiki/18p-
Granulomatous amoebic encephalitis;http://en.wikipedia.org/wiki/Granulomatous_amoebic_encephalitis
Alport syndrome;http://en.wikipedia.org/wiki/Alport_syndrome
Legg–Calvé–Perthes disease;http://en.wikipedia.org/wiki/Legg–Calvé–Perthes_disease
Primary aldosteronism;http://en.wikipedia.org/wiki/Primary_aldosteronism
Prostatic stent;http://en.wikipedia.org/wiki/Prostatic_stent
Dermal cylindroma;http://en.wikipedia.org/wiki/Dermal_cylindroma
Acrodermatitis enteropathica;http://en.wikipedia.org/wiki/Acrodermatitis_enteropathica
Dislocated shoulder;http://en.wikipedia.org/wiki/Dislocated_shoulder
Pierre Robin syndrome;http://en.wikipedia.org/wiki/Pierre_Robin_syndrome
Brown-Séquard syndrome;http://en.wikipedia.org/wiki/Brown-Séquard_syndrome
Hay–Wells syndrome;http://en.wikipedia.org/wiki/Hay–Wells_syndrome
Lafora disease;http://en.wikipedia.org/wiki/Lafora_disease
Neonatal hemochromatosis;http://en.wikipedia.org/wiki/Neonatal_hemochromatosis
Cutaneous lymphoid hyperplasia;http://en.wikipedia.org/wiki/Cutaneous_lymphoid_hyperplasia
Exophthalmos;http://en.wikipedia.org/wiki/Exophthalmos
Respiratory tract neoplasm;http://en.wikipedia.org/wiki/Respiratory_tract_neoplasm
Post-dural-puncture headache;http://en.wikipedia.org/wiki/Post-dural-puncture_headache
Microcephaly;http://en.wikipedia.org/wiki/Microcephaly
Chance fracture;http://en.wikipedia.org/wiki/Chance_fracture
Hyper-IgM syndrome type 4;http://en.wikipedia.org/wiki/Hyper-IgM_syndrome_type_4
Clavicle fracture;http://en.wikipedia.org/wiki/Clavicle_fracture
Pelvic fracture;http://en.wikipedia.org/wiki/Pelvic_fracture
Benign fibrous histiocytoma;http://en.wikipedia.org/wiki/Benign_fibrous_histiocytoma
Ectopic beat;http://en.wikipedia.org/wiki/Ectopic_beat
Tick-borne encephalitis;http://en.wikipedia.org/wiki/Tick-borne_encephalitis
Medullary sponge kidney;http://en.wikipedia.org/wiki/Medullary_sponge_kidney
Malaria;http://en.wikipedia.org/wiki/Malaria
Hypokalemic periodic paralysis;http://en.wikipedia.org/wiki/Hypokalemic_periodic_paralysis
Paroxysmal attack;http://en.wikipedia.org/wiki/Paroxysmal_attack
Pulmonary hypoplasia;http://en.wikipedia.org/wiki/Pulmonary_hypoplasia
Vesicointestinal fistula;http://en.wikipedia.org/wiki/Vesicointestinal_fistula
Hospital-acquired infection;http://en.wikipedia.org/wiki/Hospital-acquired_infection
Congenital myopathy;http://en.wikipedia.org/wiki/Congenital_myopathy
Aneurysm;http://en.wikipedia.org/wiki/Aneurysm
Kaufman oculocerebrofacial syndrome;http://en.wikipedia.org/wiki/Kaufman_oculocerebrofacial_syndrome
Bipolar II disorder;http://en.wikipedia.org/wiki/Bipolar_II_disorder
Malum perforans;http://en.wikipedia.org/wiki/Malum_perforans
Atrophic vaginitis;http://en.wikipedia.org/wiki/Atrophic_vaginitis
Subacromial bursitis;http://en.wikipedia.org/wiki/Subacromial_bursitis
Posterior amorphous corneal dystrophy;http://en.wikipedia.org/wiki/Posterior_amorphous_corneal_dystrophy
Subepithelial mucinous corneal dystrophy;http://en.wikipedia.org/wiki/Subepithelial_mucinous_corneal_dystrophy
Dermatosis papulosa nigra;http://en.wikipedia.org/wiki/Dermatosis_papulosa_nigra
Reperfusion injury;http://en.wikipedia.org/wiki/Reperfusion_injury
Ichthyosis hystrix;http://en.wikipedia.org/wiki/Ichthyosis_hystrix
Alström syndrome;http://en.wikipedia.org/wiki/Alström_syndrome
Renal cyst;http://en.wikipedia.org/wiki/Renal_cyst
Griscelli syndrome type 3;http://en.wikipedia.org/wiki/Griscelli_syndrome_type_3
Nocturnal sleep-related eating disorder;http://en.wikipedia.org/wiki/Nocturnal_sleep-related_eating_disorder
Diastolic heart failure;http://en.wikipedia.org/wiki/Diastolic_heart_failure
Urethral syndrome;http://en.wikipedia.org/wiki/Urethral_syndrome
Astrocytoma;http://en.wikipedia.org/wiki/Astrocytoma
Fitzsimmons–Guilbert syndrome;http://en.wikipedia.org/wiki/Fitzsimmons–Guilbert_syndrome
Night eating syndrome;http://en.wikipedia.org/wiki/Night_eating_syndrome
Keratolytic winter erythema;http://en.wikipedia.org/wiki/Keratolytic_winter_erythema
Tinea barbae;http://en.wikipedia.org/wiki/Tinea_barbae
Epidemic typhus;http://en.wikipedia.org/wiki/Epidemic_typhus
Breast eczema;http://en.wikipedia.org/wiki/Breast_eczema
Tricuspid atresia;http://en.wikipedia.org/wiki/Tricuspid_atresia
Cardiorenal syndrome;http://en.wikipedia.org/wiki/Cardiorenal_syndrome
Spondyloepimetaphyseal dysplasia, Pakistani type;http://en.wikipedia.org/wiki/Spondyloepimetaphyseal_dysplasia,_Pakistani_type
Otodental syndrome;http://en.wikipedia.org/wiki/Otodental_syndrome
Pityriasis amiantacea;http://en.wikipedia.org/wiki/Pityriasis_amiantacea
Deficiency of the interleukin-1–receptor antagonist;http://en.wikipedia.org/wiki/Deficiency_of_the_interleukin-1–receptor_antagonist
Galactokinase deficiency;http://en.wikipedia.org/wiki/Galactokinase_deficiency
Microvillous inclusion disease;http://en.wikipedia.org/wiki/Microvillous_inclusion_disease
Marshall syndrome;http://en.wikipedia.org/wiki/Marshall_syndrome
Psychosexual disorder;http://en.wikipedia.org/wiki/Psychosexual_disorder
Intraparenchymal hemorrhage;http://en.wikipedia.org/wiki/Intraparenchymal_hemorrhage
Buschke–Ollendorff syndrome;http://en.wikipedia.org/wiki/Buschke–Ollendorff_syndrome
Babesiosis;http://en.wikipedia.org/wiki/Babesiosis
Impulse control disorder;http://en.wikipedia.org/wiki/Impulse_control_disorder
Pulmonary laceration;http://en.wikipedia.org/wiki/Pulmonary_laceration
Infantile cortical hyperostosis;http://en.wikipedia.org/wiki/Infantile_cortical_hyperostosis
Pulmonary contusion;http://en.wikipedia.org/wiki/Pulmonary_contusion
Hereditary neuralgic amyotrophy;http://en.wikipedia.org/wiki/Hereditary_neuralgic_amyotrophy
Tracheitis;http://en.wikipedia.org/wiki/Tracheitis
Keloid;http://en.wikipedia.org/wiki/Keloid
Mastoiditis;http://en.wikipedia.org/wiki/Mastoiditis
Naegleriasis;http://en.wikipedia.org/wiki/Naegleriasis
Multiple abnormalities;http://en.wikipedia.org/wiki/Multiple_abnormalities
Amyotrophy;http://en.wikipedia.org/wiki/Amyotrophy
Sebaceous hyperplasia;http://en.wikipedia.org/wiki/Sebaceous_hyperplasia
Hypercoagulability in pregnancy;http://en.wikipedia.org/wiki/Hypercoagulability_in_pregnancy
Chondroma;http://en.wikipedia.org/wiki/Chondroma
Microsporidiosis;http://en.wikipedia.org/wiki/Microsporidiosis
Acute prostatitis;http://en.wikipedia.org/wiki/Acute_prostatitis
Argyria;http://en.wikipedia.org/wiki/Argyria
Neuromyelitis optica;http://en.wikipedia.org/wiki/Neuromyelitis_optica
Acute megakaryoblastic leukemia;http://en.wikipedia.org/wiki/Acute_megakaryoblastic_leukemia
Anomalous pulmonary venous connection;http://en.wikipedia.org/wiki/Anomalous_pulmonary_venous_connection
Atrial fibrillation;http://en.wikipedia.org/wiki/Atrial_fibrillation
Enchondroma;http://en.wikipedia.org/wiki/Enchondroma
Vesiculobullous disease;http://en.wikipedia.org/wiki/Vesiculobullous_disease
Pleural empyema;http://en.wikipedia.org/wiki/Pleural_empyema
Atrial flutter;http://en.wikipedia.org/wiki/Atrial_flutter
Cerebral amyloid angiopathy;http://en.wikipedia.org/wiki/Cerebral_amyloid_angiopathy
Pseudopseudohypoparathyroidism;http://en.wikipedia.org/wiki/Pseudopseudohypoparathyroidism
Abdallat–Davis–Farrage syndrome;http://en.wikipedia.org/wiki/Abdallat–Davis–Farrage_syndrome
Levo-Transposition of the great arteries;http://en.wikipedia.org/wiki/Levo-Transposition_of_the_great_arteries
Toxicity;http://en.wikipedia.org/wiki/Toxicity
Glycogen storage disease type II;http://en.wikipedia.org/wiki/Glycogen_storage_disease_type_II
Retroperitoneal fibrosis;http://en.wikipedia.org/wiki/Retroperitoneal_fibrosis
Lymphedema–distichiasis syndrome;http://en.wikipedia.org/wiki/Lymphedema–distichiasis_syndrome
Aquarium granuloma;http://en.wikipedia.org/wiki/Aquarium_granuloma
Acetabular fracture;http://en.wikipedia.org/wiki/Acetabular_fracture
Pancreatic disease;http://en.wikipedia.org/wiki/Pancreatic_disease
Rheumatic fever;http://en.wikipedia.org/wiki/Rheumatic_fever
Incontinentia pigmenti achromians;http://en.wikipedia.org/wiki/Incontinentia_pigmenti_achromians
Autoimmune hepatitis;http://en.wikipedia.org/wiki/Autoimmune_hepatitis
Milk allergy;http://en.wikipedia.org/wiki/Milk_allergy
Transient global amnesia;http://en.wikipedia.org/wiki/Transient_global_amnesia
Megalencephaly;http://en.wikipedia.org/wiki/Megalencephaly
Photophobia;http://en.wikipedia.org/wiki/Photophobia
Ventilator-associated pneumonia;http://en.wikipedia.org/wiki/Ventilator-associated_pneumonia
Hyperthyroidism;http://en.wikipedia.org/wiki/Hyperthyroidism
Ramsay Hunt syndrome type 1;http://en.wikipedia.org/wiki/Ramsay_Hunt_syndrome_type_1
